group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
PM,P4G,False,False,False,False,False,False,True,False,True,5,A96XCIH9SSMZT,45033,1
P4G,CMM,False,False,False,True,True,True,True,False,True,1,AAASQIW3J32OL,18239,1
P1,CM,False,True,True,False,True,True,True,True,True,3,A96XCIH9SSMZT,52994,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,AAASQIW3J32OL,32505,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A96XCIH9SSMZT,13631,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,AAASQIW3J32OL,21265,0
PGG,P6M,False,False,False,False,False,True,False,True,False,4,A96XCIH9SSMZT,28836,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,AAASQIW3J32OL,3378,0
P1,PGG,False,False,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,52878,0
CMM,P4,False,True,True,False,False,True,True,False,True,2,AAASQIW3J32OL,27165,1
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A96XCIH9SSMZT,16934,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,AAASQIW3J32OL,30849,1
P1,P4M,False,False,False,False,False,False,True,False,True,4,A96XCIH9SSMZT,52752,1
PG,P6M,False,False,False,False,False,False,False,True,False,4,AAASQIW3J32OL,42902,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,A96XCIH9SSMZT,45076,1
PMG,P1,False,False,False,True,True,False,True,True,True,3,AAASQIW3J32OL,34546,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,AAASQIW3J32OL,46197,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A96XCIH9SSMZT,4842,1
PMM,CMM,False,False,False,False,False,True,True,True,True,1,AAASQIW3J32OL,38106,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,A96XCIH9SSMZT,23398,1
P6,PG,False,False,True,True,True,False,False,True,False,3,AAASQIW3J32OL,4344,1
P31M,CM,False,False,False,False,True,True,False,True,True,1,A96XCIH9SSMZT,8777,1
PMM,P3,False,False,False,True,True,False,False,True,True,4,A96XCIH9SSMZT,36040,1
CM,P1,False,True,True,False,True,True,True,True,True,3,AAASQIW3J32OL,40948,0
P4,CMM,False,True,True,False,False,True,True,False,True,2,AAASQIW3J32OL,23969,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,A96XCIH9SSMZT,37050,1
P1,PG,False,False,True,True,True,True,True,True,True,1,AAASQIW3J32OL,53011,0
P2,PMG,False,False,False,True,True,True,True,True,True,4,A96XCIH9SSMZT,48417,0
P4M,P4G,True,False,False,True,True,True,True,True,True,1,AAASQIW3J32OL,20686,1
P6,PGG,False,False,False,True,True,True,False,True,False,4,A96XCIH9SSMZT,4183,1
P1,P31M,False,False,False,True,True,True,False,True,True,2,AAASQIW3J32OL,51300,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A96XCIH9SSMZT,18791,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,AAASQIW3J32OL,41839,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A96XCIH9SSMZT,40057,1
P6,P31M,True,False,False,True,True,False,True,True,False,2,AAASQIW3J32OL,3269,0
P6,P31M,True,False,False,True,True,False,True,True,False,2,A96XCIH9SSMZT,4556,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,AAASQIW3J32OL,23715,1
P4,PM,False,False,True,True,True,False,True,False,True,4,A96XCIH9SSMZT,22938,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,AAASQIW3J32OL,29009,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A96XCIH9SSMZT,14367,0
PM,PMM,True,True,False,True,True,False,True,True,True,3,AAASQIW3J32OL,46541,1
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,A96XCIH9SSMZT,12451,0
CMM,CM,True,True,True,True,False,False,True,True,True,3,AAASQIW3J32OL,27975,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,AAASQIW3J32OL,2778,1
P31M,P3,True,False,False,True,True,True,True,True,True,1,A96XCIH9SSMZT,9091,0
PMG,P31M,False,False,True,True,True,False,False,True,True,2,AAASQIW3J32OL,32748,0
P3M1,P31M,True,False,False,False,True,True,True,True,True,1,A96XCIH9SSMZT,11603,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,AAASQIW3J32OL,10845,1
P31M,P2,False,False,False,True,True,False,False,True,True,3,AAASQIW3J32OL,6963,1
P31M,P4,False,False,False,True,True,False,False,False,True,4,A96XCIH9SSMZT,7311,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,AAASQIW3J32OL,32698,1
P4G,P2,False,False,False,False,False,True,True,False,True,2,A96XCIH9SSMZT,18504,0
P1,PMG,False,False,False,True,True,False,True,True,True,3,AAASQIW3J32OL,52243,1
P4,CM,False,True,True,False,True,False,True,False,True,5,A96XCIH9SSMZT,22846,1
P3,P6,True,True,True,True,True,False,True,True,False,1,AAASQIW3J32OL,13493,1
P4,PG,False,False,True,True,True,False,True,False,True,3,A96XCIH9SSMZT,24805,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,AAASQIW3J32OL,20259,1
PMM,P6,False,False,False,True,True,True,False,True,False,3,A96XCIH9SSMZT,36532,1
CMM,P4G,False,False,False,True,True,True,True,False,True,1,AAASQIW3J32OL,27753,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,44561,1
P2,PG,False,False,True,True,True,False,True,True,True,2,AAASQIW3J32OL,49198,1
PMM,P3M1,False,False,False,False,True,False,False,True,True,3,A96XCIH9SSMZT,37900,1
CMM,P1,False,True,True,False,False,False,True,True,True,4,AAASQIW3J32OL,28769,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A96XCIH9SSMZT,17315,0
CMM,P4M,False,False,False,True,True,True,True,False,True,2,AAASQIW3J32OL,27777,0
PGG,PMG,True,True,False,True,True,True,True,True,True,1,A96XCIH9SSMZT,30464,1
CM,P4,False,True,True,False,True,False,True,False,True,5,AAASQIW3J32OL,41261,1
CMM,P31M,False,False,False,False,False,False,False,True,True,2,A96XCIH9SSMZT,25692,1
P3,P2,False,True,True,True,True,False,False,True,True,2,AAASQIW3J32OL,14680,1
P4,PMG,False,False,False,True,True,True,True,False,True,4,AAASQIW3J32OL,25356,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,A96XCIH9SSMZT,32069,0
P31M,CM,False,False,False,False,True,True,False,True,True,1,AAASQIW3J32OL,9407,1
P31M,P4,False,False,False,True,True,False,False,False,True,4,AAASQIW3J32OL,6651,1
PMG,P3,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,32172,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,AAASQIW3J32OL,21663,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A96XCIH9SSMZT,2380,1
P1,P6M,False,False,False,False,False,False,False,True,False,3,AAASQIW3J32OL,51222,1
P4M,P1,False,False,False,False,False,False,True,False,True,4,AAASQIW3J32OL,19823,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A96XCIH9SSMZT,29668,1
P4,PM,False,False,True,True,True,False,True,False,True,4,AAASQIW3J32OL,24871,1
CM,PMM,False,False,False,False,True,False,True,True,True,2,A96XCIH9SSMZT,41429,1
PMM,P4M,False,True,True,False,False,True,True,False,True,3,AAASQIW3J32OL,37388,0
P31M,PM,False,True,False,True,True,True,False,True,True,2,A96XCIH9SSMZT,7585,0
P4,P3M1,False,True,True,False,True,False,False,False,True,4,AAASQIW3J32OL,23829,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,46428,1
P31M,PMM,False,True,True,True,True,False,False,True,True,3,AAASQIW3J32OL,7469,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,A96XCIH9SSMZT,26027,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,AAASQIW3J32OL,14861,1
P2,P31M,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,48107,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,AAASQIW3J32OL,45070,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A96XCIH9SSMZT,41593,1
CM,P6,False,True,True,False,True,False,False,True,False,3,AAASQIW3J32OL,41023,1
P31M,P6M,True,True,True,False,False,False,True,True,False,1,A96XCIH9SSMZT,7043,0
PM,PGG,True,False,False,True,True,False,True,True,True,2,AAASQIW3J32OL,45818,1
PM,PGG,True,False,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,46443,1
P4M,P6M,False,True,True,True,True,True,False,False,False,3,AAASQIW3J32OL,21121,0
PMG,P31M,False,False,True,True,True,False,False,True,True,2,A96XCIH9SSMZT,32103,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,A96XCIH9SSMZT,26802,1
PM,P2,False,False,True,True,True,False,True,True,True,3,AAASQIW3J32OL,47287,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A96XCIH9SSMZT,7885,1
P2,P4,False,True,True,True,True,True,True,False,True,1,AAASQIW3J32OL,50850,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,A96XCIH9SSMZT,35316,1
P1,P4,False,True,True,True,True,False,True,False,True,2,AAASQIW3J32OL,53422,1
PG,P3,False,False,True,True,True,True,False,True,True,2,A96XCIH9SSMZT,44330,1
P1,PM,False,False,True,True,True,True,True,True,True,2,AAASQIW3J32OL,53049,1
CM,P6,False,True,True,False,True,False,False,True,False,3,A96XCIH9SSMZT,39105,1
P2,P4M,False,False,False,False,False,True,True,False,True,3,AAASQIW3J32OL,48271,1
PMG,P1,False,False,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,34530,0
P1,P3M1,False,True,True,False,True,True,False,True,True,2,AAASQIW3J32OL,52613,1
P4G,P31M,False,False,False,False,False,False,False,False,True,3,AAASQIW3J32OL,16749,0
P3,PMM,False,False,False,True,True,False,False,True,True,4,A96XCIH9SSMZT,15142,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,AAASQIW3J32OL,38341,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,42690,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,AAASQIW3J32OL,19198,0
CMM,PGG,False,False,False,False,False,True,True,True,True,3,A96XCIH9SSMZT,26575,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,AAASQIW3J32OL,23400,0
P1,PMM,False,False,False,True,True,False,True,True,True,4,A96XCIH9SSMZT,52947,1
CM,P3,False,True,True,False,True,True,False,True,True,2,AAASQIW3J32OL,41156,1
P31M,CMM,False,False,False,False,False,False,False,True,True,2,A96XCIH9SSMZT,7321,0
PG,PMM,True,False,False,True,True,False,True,True,True,3,AAASQIW3J32OL,43341,1
P4,PMG,False,False,False,True,True,True,True,False,True,4,A96XCIH9SSMZT,22792,1
PM,P1,False,False,True,True,True,True,True,True,True,2,AAASQIW3J32OL,47995,1
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A96XCIH9SSMZT,1618,1
CM,PMM,False,False,False,False,True,False,True,True,True,2,AAASQIW3J32OL,39520,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,A96XCIH9SSMZT,3084,1
PGG,PG,True,True,False,True,True,False,True,True,True,1,AAASQIW3J32OL,31221,1
P6,PMM,False,False,False,True,True,True,False,True,False,3,A96XCIH9SSMZT,6163,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,AAASQIW3J32OL,28186,1
CM,P3M1,False,True,True,True,True,True,False,True,True,1,A96XCIH9SSMZT,39198,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,AAASQIW3J32OL,30490,1
P4,P31M,False,False,False,True,True,False,False,False,True,4,A96XCIH9SSMZT,25051,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A96XCIH9SSMZT,48502,0
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,AAASQIW3J32OL,11760,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,A96XCIH9SSMZT,19659,1
P4,P2,False,True,True,True,True,True,True,False,True,1,AAASQIW3J32OL,23606,1
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A96XCIH9SSMZT,20802,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,AAASQIW3J32OL,22239,1
P6M,PMG,False,False,True,False,False,True,False,True,False,3,A96XCIH9SSMZT,1663,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,AAASQIW3J32OL,18340,1
PMM,P4M,False,True,True,False,False,True,True,False,True,3,A96XCIH9SSMZT,38017,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,A96XCIH9SSMZT,19488,1
PMG,P3,False,False,False,True,True,False,False,True,True,3,AAASQIW3J32OL,33475,0
P31M,P1,False,False,False,True,True,True,False,True,True,2,A96XCIH9SSMZT,8946,0
P3,P1,False,True,True,True,True,True,False,True,True,1,AAASQIW3J32OL,15966,1
P4,PG,False,False,True,True,True,False,True,False,True,3,AAASQIW3J32OL,24170,0
P4,P4M,True,False,False,False,False,True,True,True,True,2,A96XCIH9SSMZT,25221,0
P1,CMM,False,True,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,53477,0
P31M,PMG,False,False,True,True,True,False,False,True,True,2,AAASQIW3J32OL,7431,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A96XCIH9SSMZT,44082,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,AAASQIW3J32OL,42322,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,8677,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,AAASQIW3J32OL,21389,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,A96XCIH9SSMZT,27543,1
P6,P3,True,True,True,True,True,False,True,True,False,1,AAASQIW3J32OL,3992,1
P3M1,PM,False,False,True,False,True,True,False,True,True,2,A96XCIH9SSMZT,11405,1
P2,P3,False,True,True,True,True,False,False,True,True,2,AAASQIW3J32OL,50748,1
P4G,PM,False,False,False,False,False,False,True,False,True,5,A96XCIH9SSMZT,18446,1
P2,P6,False,True,True,True,True,True,False,True,False,1,A96XCIH9SSMZT,49344,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,AAASQIW3J32OL,26660,1
P4,P4G,True,False,False,False,False,True,True,True,True,1,A96XCIH9SSMZT,22609,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,AAASQIW3J32OL,14375,1
PMM,CM,False,False,False,False,True,False,True,True,True,2,A96XCIH9SSMZT,35651,0
PM,P4,False,False,True,True,True,False,True,False,True,4,A96XCIH9SSMZT,45119,1
P3M1,P6,True,True,True,False,True,False,True,True,False,2,A96XCIH9SSMZT,11582,1
P3M1,PMG,False,False,False,False,True,False,False,True,True,2,A96XCIH9SSMZT,10621,0
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A96XCIH9SSMZT,32376,1
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,A96XCIH9SSMZT,18049,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A96XCIH9SSMZT,43779,1
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,A96XCIH9SSMZT,12327,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,A96XCIH9SSMZT,6790,1
PM,CM,False,False,True,False,True,True,True,True,True,1,A96XCIH9SSMZT,47222,1
PG,P6M,False,False,False,False,False,False,False,True,False,4,A96XCIH9SSMZT,43541,0
P6,P1,False,True,True,True,True,False,False,True,False,2,A96XCIH9SSMZT,6364,1
PMM,P1,False,False,False,True,True,False,True,True,True,4,A96XCIH9SSMZT,37740,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A96XCIH9SSMZT,33693,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A96XCIH9SSMZT,29856,1
P6M,PG,False,False,False,False,False,False,False,True,False,4,A96XCIH9SSMZT,3070,1
P1,P4,False,True,True,True,True,False,True,False,True,2,A96XCIH9SSMZT,51489,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,A96XCIH9SSMZT,4009,1
P31M,PG,False,False,False,True,True,True,False,True,True,3,A96XCIH9SSMZT,8829,0
P31M,P6,True,False,False,True,True,False,True,True,False,2,A96XCIH9SSMZT,8386,0
CMM,P1,False,True,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,26846,1
P3,CM,False,True,True,False,True,True,False,True,True,2,A96XCIH9SSMZT,13905,0
P1,P3,False,True,True,True,True,True,False,True,True,1,A96XCIH9SSMZT,53298,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A96XCIH9SSMZT,789,1
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A96XCIH9SSMZT,33319,1
CMM,CM,True,True,True,True,False,False,True,True,True,3,A96XCIH9SSMZT,26682,1
P4M,P6M,False,True,True,True,True,True,False,False,False,3,A96XCIH9SSMZT,21797,1
CMM,PM,False,False,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,26798,0
P6M,P2,False,False,False,False,False,True,False,True,False,2,A96XCIH9SSMZT,3147,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A96XCIH9SSMZT,48557,0
PM,P3,False,False,True,True,True,True,False,True,True,3,A96XCIH9SSMZT,44973,1
P4,PMM,False,False,False,True,True,True,True,False,True,3,A96XCIH9SSMZT,23476,0
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A96XCIH9SSMZT,21233,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A96XCIH9SSMZT,8500,1
CMM,P4,False,True,True,False,False,True,True,False,True,2,A96XCIH9SSMZT,28450,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,A96XCIH9SSMZT,43101,1
CM,P3,False,True,True,False,True,True,False,True,True,2,A96XCIH9SSMZT,38585,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A96XCIH9SSMZT,40266,0
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A96XCIH9SSMZT,28295,0
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A96XCIH9SSMZT,16395,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,15721,1
CMM,PG,False,False,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,27369,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,33791,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,A96XCIH9SSMZT,48325,0
P31M,PMM,False,True,True,True,True,False,False,True,True,3,A96XCIH9SSMZT,8102,1
PG,P1,False,False,True,True,True,True,True,True,True,1,A96XCIH9SSMZT,44145,0
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,A96XCIH9SSMZT,12582,1
PMM,CMM,False,False,False,False,False,True,True,True,True,1,A96XCIH9SSMZT,36175,0
PMG,P2,False,False,False,True,True,True,True,True,True,4,A96XCIH9SSMZT,33855,0
PM,P6M,False,True,False,False,False,False,False,True,False,3,A96XCIH9SSMZT,46096,1
PMM,PGG,True,False,False,True,True,True,True,True,True,2,A96XCIH9SSMZT,36855,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,A96XCIH9SSMZT,43605,1
P4G,P6,False,False,False,False,False,True,False,False,False,3,A96XCIH9SSMZT,18633,1
P4M,P2,False,False,False,False,False,True,True,False,True,3,A96XCIH9SSMZT,22349,1
P6M,CMM,False,False,False,True,True,True,False,True,False,1,A96XCIH9SSMZT,2231,1
PMM,P4G,False,False,False,False,False,True,True,False,True,2,A96XCIH9SSMZT,37337,1
P4G,PGG,False,True,True,False,False,True,True,False,True,4,A96XCIH9SSMZT,16973,1
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A96XCIH9SSMZT,2677,1
P4M,PMG,False,False,True,False,False,True,True,False,True,4,A96XCIH9SSMZT,20863,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,A96XCIH9SSMZT,49928,1
PG,P4,False,False,True,True,True,False,True,False,True,3,A96XCIH9SSMZT,41904,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,A96XCIH9SSMZT,2098,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A96XCIH9SSMZT,47894,1
P6,PG,False,False,True,True,True,False,False,True,False,3,A96XCIH9SSMZT,4997,0
PG,CM,False,False,True,False,True,True,True,True,True,2,A96XCIH9SSMZT,42097,1
P4G,CM,False,False,False,True,False,False,True,False,True,4,A96XCIH9SSMZT,17084,0
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,28910,1
P3,P6,True,True,True,True,True,False,True,True,False,1,A96XCIH9SSMZT,14146,1
P6,P2,False,True,True,True,True,True,False,True,False,1,A96XCIH9SSMZT,3762,1
P4G,P4,True,False,False,False,False,True,True,True,True,1,A96XCIH9SSMZT,18823,0
PMM,PM,True,True,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,36387,1
PG,PM,True,False,True,True,True,True,True,True,True,1,A96XCIH9SSMZT,44701,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A96XCIH9SSMZT,2774,1
P3M1,PG,False,False,True,False,True,True,False,True,True,3,A96XCIH9SSMZT,11398,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A96XCIH9SSMZT,2961,1
PGG,P4M,False,False,False,False,False,True,True,False,True,5,A96XCIH9SSMZT,30986,1
P1,P6M,False,False,False,False,False,False,False,True,False,3,A96XCIH9SSMZT,52497,1
PMM,P6M,False,True,True,False,False,True,False,True,False,2,A96XCIH9SSMZT,35211,1
P31M,P3M1,True,False,False,False,True,True,True,True,True,1,A96XCIH9SSMZT,7784,0
PG,P3M1,False,False,True,False,True,True,False,True,True,3,A96XCIH9SSMZT,42378,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A96XCIH9SSMZT,22189,1
CM,P4M,False,False,False,True,False,False,True,False,True,5,A96XCIH9SSMZT,39315,1
P4G,P31M,False,False,False,False,False,False,False,False,True,3,A96XCIH9SSMZT,16742,0
P4G,P31M,False,False,False,False,False,False,False,False,True,3,A96XCIH9SSMZT,16742,1
P6,PM,False,False,True,True,True,False,False,True,False,4,A96XCIH9SSMZT,4384,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,A96XCIH9SSMZT,38738,1
P1,PM,False,False,True,True,True,True,True,True,True,2,A96XCIH9SSMZT,54360,1
CM,P4G,False,False,False,True,False,False,True,False,True,4,A96XCIH9SSMZT,39919,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A96XCIH9SSMZT,22245,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,A96XCIH9SSMZT,46179,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A96XCIH9SSMZT,32991,0
P4,P2,False,True,True,True,True,True,True,False,True,1,A96XCIH9SSMZT,23640,1
P1,PMG,False,False,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,52252,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A96XCIH9SSMZT,22581,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,30277,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A96XCIH9SSMZT,47941,1
CMM,P3,False,True,True,False,False,False,False,True,True,3,A96XCIH9SSMZT,28351,1
P3M1,P2,False,True,True,False,True,False,False,True,True,3,A96XCIH9SSMZT,10190,1
PM,PMM,True,True,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,45883,0
PMM,P4,False,False,False,True,True,True,True,False,True,3,A96XCIH9SSMZT,38066,0
PM,P1,False,False,True,True,True,True,True,True,True,2,A96XCIH9SSMZT,46049,0
P1,P4G,False,False,False,False,False,False,True,False,True,3,A96XCIH9SSMZT,52690,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,A96XCIH9SSMZT,17896,1
P6M,P31M,True,True,True,False,False,False,True,True,False,1,A96XCIH9SSMZT,55,0
P2,PMM,False,False,False,True,True,True,True,True,True,4,A96XCIH9SSMZT,51040,1
P2,P1,True,True,True,True,True,False,True,True,True,1,A96XCIH9SSMZT,50559,0
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A96XCIH9SSMZT,25880,0
P4,P6,False,True,True,True,True,True,False,False,False,2,A96XCIH9SSMZT,25021,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,A96XCIH9SSMZT,15516,0
P3,P6M,True,False,False,False,False,False,True,True,False,2,A96XCIH9SSMZT,13459,0
P6,P3,True,True,True,True,True,False,True,True,False,1,A96XCIH9SSMZT,5245,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,A96XCIH9SSMZT,35720,1
P6,P4M,False,False,False,False,False,True,False,False,False,4,A96XCIH9SSMZT,3422,1
P6,CM,False,True,True,False,True,False,False,True,False,3,A96XCIH9SSMZT,6220,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A96XCIH9SSMZT,2549,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,A96XCIH9SSMZT,19262,1
P2,P3,False,True,True,True,True,False,False,True,True,2,A96XCIH9SSMZT,50737,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,A96XCIH9SSMZT,53913,1
P3,PGG,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,13786,0
PGG,PM,True,False,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,29331,1
PG,P6,False,False,True,True,True,False,False,True,False,3,A96XCIH9SSMZT,44237,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A96XCIH9SSMZT,10050,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A96XCIH9SSMZT,10050,0
P1,P31M,False,False,False,True,True,True,False,True,True,2,A96XCIH9SSMZT,51958,1
P3,P1,False,True,True,True,True,True,False,True,True,1,A96XCIH9SSMZT,14072,0
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A96XCIH9SSMZT,21900,1
P31M,P2,False,False,False,True,True,False,False,True,True,3,A96XCIH9SSMZT,6978,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,35098,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A96XCIH9SSMZT,1544,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A96XCIH9SSMZT,33082,0
CMM,P6,False,True,True,False,False,True,False,True,False,2,A96XCIH9SSMZT,26296,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A96XCIH9SSMZT,40874,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,A96XCIH9SSMZT,30668,1
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A96XCIH9SSMZT,27760,1
P4,P1,False,True,True,True,True,False,True,False,True,2,A96XCIH9SSMZT,23004,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,A96XCIH9SSMZT,25000,0
PG,CMM,False,False,True,False,False,False,True,True,True,4,A96XCIH9SSMZT,44492,0
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A96XCIH9SSMZT,18986,0
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A96XCIH9SSMZT,3302,1
P1,P6,False,True,True,True,True,False,False,True,False,2,A96XCIH9SSMZT,53162,1
P4,CMM,False,True,True,False,False,True,True,False,True,2,A96XCIH9SSMZT,24623,1
P3,P4,False,True,True,True,True,False,False,False,True,3,A96XCIH9SSMZT,14330,1
PMG,P4M,False,False,True,False,False,True,True,False,True,4,A96XCIH9SSMZT,32259,1
PG,PGG,True,True,False,True,True,False,True,True,True,1,A96XCIH9SSMZT,43881,0
PGG,P1,False,False,False,True,True,False,True,True,True,2,A96XCIH9SSMZT,31344,0
PGG,CM,False,False,False,False,True,False,True,True,True,2,A96XCIH9SSMZT,31805,0
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A96XCIH9SSMZT,44934,0
PGG,CMM,False,False,False,False,False,True,True,True,True,3,A96XCIH9SSMZT,31691,1
CM,P6M,False,False,False,True,False,False,False,True,False,2,A96XCIH9SSMZT,40973,0
