group_target,group_comp,rot_same,ref_same,gref_same,tile_same,user_id,task_id,distance,accuracy
 P4G,P2,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,18487,2,1
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,45181,2,1
 PGG,P3M1,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,30858,3,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,23341,2,1
 P6,P6M,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,5130,1,0
 PMG,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,33265,3,1
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,18053,3,0
 PMM,PGG,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,38128,2,1
 P4G,P2,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,17853,2,1
 PG,PMG,FALSE,FALSE,TRUE,TRUE,A1TH0PTGDSBWMO,43953,2,0
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,2233,1,0
 P1,P4,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,52765,2,1
 P6M,P6,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,27,1,1
 P31M,PMM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,6804,3,1
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,36697,2,1
 PM,P4G,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,45013,5,0
 P1,PMM,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,52943,4,1
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,6459,2,0
 P6,PG,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,4966,3,0
 PMM,P2,TRUE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,37063,4,0
 P4G,P4,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,18831,1,0
 P3M1,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,10480,4,0
 P6,CM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,3653,3,1
 PMG,PG,FALSE,FALSE,TRUE,TRUE,A1TH0PTGDSBWMO,33773,2,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,18414,4,0
 P1,PGG,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,54153,2,1
 PG,P2,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,44755,2,0
 P1,P6,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,51244,2,1
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,7138,1,0
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,22391,4,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,25994,2,1
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,9668,2,1
 P1,P4G,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,53993,3,0
 PG,P3,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,44331,2,1
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,1385,1,1
 CMM,P4G,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,28364,1,1
 PG,P31M,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,41713,3,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,40226,1,1
 CM,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,41352,2,1
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,31634,5,0
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,31122,2,1
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,9960,3,0
 P4G,CMM,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,16314,1,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,28459,2,1
 P6M,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,2777,3,0
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,27940,1,0
 PGG,P31M,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,31456,3,1
 PMM,P4,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,38065,3,0
 P4,P4G,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,24560,1,0
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,18080,3,1
 PGG,CMM,TRUE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,31694,3,1
 P2,P3M1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,49438,3,1
 P6,P6M,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,5778,1,1
 P3,P4M,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,13666,5,1
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,37881,3,1
 P6,PMG,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,4238,4,0
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A2602OOFDKNFS8,34314,1,1
 P1,PM,TRUE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,53698,2,0
 P2,P1,FALSE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,48620,1,1
 P6M,P4,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,896,3,1
 P1,CM,TRUE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,52324,3,1
 P31M,PM,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,7569,2,1
 PGG,P3M1,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,31504,3,1
 P1,P2,FALSE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,53724,1,0
 P6,P3M1,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,3306,2,0
 CM,P6M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,39683,2,0
 P31M,CMM,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,9245,2,1
 PG,P1,TRUE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,42846,1,1
 P4M,CM,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,20946,5,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,16358,4,1
 PG,P4M,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,41877,5,0
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,50266,3,0
 P6M,P31M,FALSE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,71,1,0
 PMG,P31M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,33396,2,1
 CMM,PG,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,28034,4,1
 PM,CMM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,45135,4,1
 P6,PGG,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,5467,4,1
 PMM,PM,FALSE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,37654,3,0
 PMM,P31M,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,35945,3,1
 P6,PM,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,3737,4,1
 PGG,P6,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,28850,4,1
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,35145,4,0
 P4M,P31M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,21849,4,0
 CM,P3,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,39842,2,1
 P6M,PMM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,2992,2,1
 PM,P6,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,47414,4,0
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,18615,3,1
 PM,P31M,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,46807,2,0
 P4G,P31M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,17385,3,0
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,18548,3,0
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,6755,3,1
 P4,P3M1,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,23838,4,0
 P4G,P4M,TRUE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,18789,1,1
 P3,PGG,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,15061,3,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,48348,3,0
 CMM,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,27775,2,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,33976,4,1
 P4,P4M,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,22657,2,0
 P3M1,CM,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,11985,1,1
 PM,P31M,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,44885,2,1
 PG,PGG,FALSE,TRUE,TRUE,TRUE,A2P065E9CYMYJL,43244,1,0
 P31M,PG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,9450,3,1
 CM,P6M,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,39044,2,1
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,44182,4,0
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,43533,4,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,20440,3,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,20884,3,1
 P6M,CM,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,3005,2,1
 PG,PM,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,42128,1,0
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,37246,3,1
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,35419,2,1
 P2,P4,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,50869,1,1
 PMG,PG,FALSE,FALSE,TRUE,TRUE,A2602OOFDKNFS8,33152,2,0
 P4,CM,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,25414,5,0
 P4M,CMM,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,21412,2,0
 P6M,P4G,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,1443,2,1
 P6,PM,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,5005,4,1
 P2,PMM,TRUE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,51001,4,0
 P1,PM,TRUE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,51795,2,1
 P6M,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,2265,4,1
 P2,P3M1,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,48148,3,1
 P4,P6,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,23113,2,0
 PGG,PMG,TRUE,FALSE,TRUE,TRUE,A2602OOFDKNFS8,29801,1,1
 PM,P1,TRUE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,46712,2,1
 P4,P31M,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,24432,4,1
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,26840,3,1
 P3M1,P6M,FALSE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,10912,1,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,12687,2,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,41485,1,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,45445,3,1
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A2P065E9CYMYJL,11574,2,1
 P2,P3,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,48812,2,0
 P4M,P6,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,20559,4,1
 P6,PMG,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,6145,4,1
 PGG,P4,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,29091,4,1
 CMM,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,26231,4,1
 PMG,CM,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,33119,1,1
 PGG,PM,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,30000,2,1
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,30534,2,1
 PMM,P6,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,36545,3,1
 P4,PGG,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,23365,4,1
 P4M,PMG,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,20232,4,1
 P31M,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,9199,4,0
 P4G,CM,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,17096,4,1
 CM,P3M1,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,40442,1,1
 P6,P31M,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,4527,2,0
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,8434,1,1
 CM,PGG,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,39435,2,1
 P6,P2,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,3772,1,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,33560,4,1
 P4M,P3M1,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,21248,4,1
 P3M1,CM,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,10078,1,1
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,6474,2,1
 PMG,CMM,TRUE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,33613,2,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,20895,3,0
 P6,P1,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,4470,2,1
 P6,PG,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,4360,3,0
 P3,P2,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,14013,2,0
 PM,PMM,FALSE,TRUE,TRUE,TRUE,A2P065E9CYMYJL,45920,3,0
 PM,PGG,FALSE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,46447,2,1
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,13182,3,0
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,30321,5,1
 P3,PGG,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,15708,3,1
 PMG,P1,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,34552,3,1
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,21108,4,1
 P3,CMM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,13760,3,1
 CM,P4M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,39284,5,0
 PMG,CMM,TRUE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,34916,2,0
 P31M,P4,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,7311,4,0
 P3,CM,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,14547,2,1
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,26641,1,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,17608,4,1
 PM,PG,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,45351,1,1
 P6,PGG,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,4802,4,1
 P6M,PG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,2412,4,0
 P4G,PMM,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,17072,2,1
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,27597,2,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,28273,2,1
 P1,PG,TRUE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,51748,1,1
 PGG,PG,FALSE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,31865,1,0
 P3,P2,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,13384,2,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,44806,3,1
 P6M,PM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,1827,3,0
 P6M,PM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,1827,3,1
 PMM,P6,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,35908,3,1
 P4M,P4G,TRUE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,20068,1,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,37783,2,1
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,11570,2,1
 P4M,P4,TRUE,FALSE,FALSE,TRUE,A2P065E9CYMYJL,19447,2,0
 P4M,PG,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,22272,5,1
 P4G,P1,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,17244,3,0
 P6M,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,2537,3,1
 P1,PGG,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,52868,2,1
 P4M,P3,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,19378,5,1
 P4,P1,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,24293,2,1
 P1,P4M,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,51478,4,1
 P3,P2,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,14665,2,0
 PGG,P4M,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,29068,5,1
 P1,P6M,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,52512,3,1
 PMM,CM,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,36288,2,1
 P1,PMG,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,53555,3,0
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,25982,2,1
 P3,CM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,14538,2,1
 P4M,CM,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,21563,5,1
 P4G,P4M,TRUE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,17520,1,0
 P4G,P2,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,17854,2,1
 CMM,P6M,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,26885,1,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,2856,1,1
 P1,P31M,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,51287,2,1
 PGG,P31M,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,29535,3,1
 P1,P31M,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,53235,2,1
 PMG,P6M,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,33942,3,1
 P3,P31M,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,15456,1,0
 PMG,P3M1,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,33422,2,1
 CM,CMM,FALSE,TRUE,TRUE,TRUE,A2P065E9CYMYJL,40668,3,1
 PMM,P2,TRUE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,38322,4,0
 PG,P4G,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,43089,4,0
 P4,P2,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,22964,1,1
 P2,PMM,TRUE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,51038,4,1
 PG,P4,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,43801,3,1
 P4,PMG,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,23429,4,0
 P6,P3M1,FALSE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,5237,2,0
 P6,P3,FALSE,TRUE,TRUE,TRUE,A2P065E9CYMYJL,5885,1,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,4798,2,1
 CM,P1,TRUE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,39651,3,0
 PGG,P3,FALSE,TRUE,FALSE,FALSE,A2P065E9CYMYJL,29618,3,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,17810,5,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,25983,2,0
 P2,PGG,TRUE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,49010,3,0
 P6,CM,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,3656,3,1
 P4M,CMM,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,22076,2,1
 P4G,P31M,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,18670,3,0
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,20437,3,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,20891,3,1
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,A2P065E9CYMYJL,2658,1,1
 P1,CMM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,54083,4,1
 P4M,P6M,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,20517,3,1
 P31M,P4,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,7921,4,1
 P6,P1,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,5753,2,1
 P1,P6M,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,53784,3,1
 PM,PMM,FALSE,TRUE,TRUE,TRUE,A1TH0PTGDSBWMO,46553,3,0
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,20183,5,1
 PG,P31M,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,42331,3,1
 P4,CM,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,22867,5,1
 CM,PMM,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,39518,2,0
 PMG,P4G,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,34146,3,1
 P4M,P6M,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,20514,3,1
 P1,PMM,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,53575,4,1
 PM,P4M,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,47630,6,1
 PG,CMM,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,44504,4,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,23974,2,0
 P1,P3,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,52003,1,0
 P2,PMG,TRUE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,49058,4,1
 PMG,P3,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,32198,3,1
 P4M,P6,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,21175,4,0
 P1,P2,FALSE,TRUE,TRUE,TRUE,A2602OOFDKNFS8,54394,1,1
 P4,P4M,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,25226,2,0
 PMG,PM,FALSE,TRUE,FALSE,TRUE,A2P065E9CYMYJL,32529,2,1
 P4,P2,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,22981,1,1
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,37979,2,0
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,17325,3,0
 P6M,PMG,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,2927,3,1
 P4,P1,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,23664,2,1
 P3M1,P4G,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,12323,3,1
 CM,P6,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,40372,3,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,32042,4,0
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,7363,3,1
 PMM,CM,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,36942,2,1
 CM,P3M1,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,40459,1,1
 PG,P1,TRUE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,43491,1,1
 PM,P1,TRUE,FALSE,TRUE,FALSE,A2P065E9CYMYJL,47330,2,1
 CMM,PG,FALSE,FALSE,TRUE,FALSE,A1TH0PTGDSBWMO,28669,4,0
 CMM,P4M,FALSE,TRUE,TRUE,FALSE,A2602OOFDKNFS8,27775,2,1
 P2,CM,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,50419,4,0
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A2602OOFDKNFS8,16547,5,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A1TH0PTGDSBWMO,46729,3,1
 CMM,P6M,FALSE,TRUE,TRUE,FALSE,A2P065E9CYMYJL,26245,1,0
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A1TH0PTGDSBWMO,8313,2,0
 P6M,PG,FALSE,FALSE,TRUE,FALSE,A2602OOFDKNFS8,1764,4,1
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A2P065E9CYMYJL,26922,2,1
 P4M,P4,TRUE,FALSE,FALSE,TRUE,A1TH0PTGDSBWMO,22015,2,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,A2602OOFDKNFS8,12773,2,1
 P4M,PMG,FALSE,TRUE,TRUE,FALSE,A1TH0PTGDSBWMO,19561,4,0
 P3,P31M,TRUE,FALSE,FALSE,TRUE,A2602OOFDKNFS8,15459,1,0
