group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P6,P2,False,True,True,True,True,True,False,True,False,1,AUVC78LEL0T6L,6348,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,AUVC78LEL0T6L,43868,1
P1,PMM,False,False,False,True,True,False,True,True,True,4,AUVC78LEL0T6L,54210,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,AUVC78LEL0T6L,4491,0
P6M,PG,False,False,False,False,False,False,False,True,False,4,AUVC78LEL0T6L,3061,1
CM,P6M,False,False,False,True,False,False,False,True,False,2,AUVC78LEL0T6L,40331,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,AUVC78LEL0T6L,11983,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,AUVC78LEL0T6L,31768,1
PM,P6,False,False,True,True,True,False,False,True,False,4,AUVC78LEL0T6L,47421,1
PGG,P1,False,False,False,True,True,False,True,True,True,2,AUVC78LEL0T6L,30044,0
CM,PGG,False,False,False,False,True,False,True,True,True,2,AUVC78LEL0T6L,39420,1
PG,P2,False,False,True,True,True,False,True,True,True,2,AUVC78LEL0T6L,42836,0
P6,CM,False,True,True,False,True,False,False,True,False,3,AUVC78LEL0T6L,5585,1
P1,CM,False,True,True,False,True,True,True,True,True,3,AUVC78LEL0T6L,54270,1
P4,P2,False,True,True,True,True,True,True,False,True,1,AUVC78LEL0T6L,25533,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,AUVC78LEL0T6L,41718,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,AUVC78LEL0T6L,47451,1
P4M,P31M,False,True,True,False,False,False,False,False,True,4,AUVC78LEL0T6L,21869,1
PMM,P31M,False,True,True,True,True,False,False,True,True,3,AUVC78LEL0T6L,36596,1
P6M,P31M,True,True,True,False,False,False,True,True,False,1,AUVC78LEL0T6L,1339,1
P2,P31M,False,False,False,True,True,False,False,True,True,3,AUVC78LEL0T6L,49379,1
P3M1,P6,True,True,True,False,True,False,True,True,False,2,AUVC78LEL0T6L,10283,1
P3,P6,True,True,True,True,True,False,True,True,False,1,AUVC78LEL0T6L,14789,1
P3,PMM,False,False,False,True,True,False,False,True,True,4,AUVC78LEL0T6L,13240,1
P3,P6M,True,False,False,False,False,False,True,True,False,2,AUVC78LEL0T6L,14107,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,AUVC78LEL0T6L,33763,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,AUVC78LEL0T6L,24970,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,AUVC78LEL0T6L,22314,1
P2,PG,False,False,True,True,True,False,True,True,True,2,AUVC78LEL0T6L,49177,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,AUVC78LEL0T6L,34251,1
PMM,P4G,False,False,False,False,False,True,True,False,True,2,AUVC78LEL0T6L,35415,1
PMM,P4,False,False,False,True,True,True,True,False,True,3,AUVC78LEL0T6L,35502,1
PM,P2,False,False,True,True,True,False,True,True,True,3,AUVC78LEL0T6L,46022,1
CM,P6,False,True,True,False,True,False,False,True,False,3,AUVC78LEL0T6L,39118,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,AUVC78LEL0T6L,43984,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,AUVC78LEL0T6L,9200,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,AUVC78LEL0T6L,20903,0
P3,P31M,True,False,False,True,True,True,True,True,True,1,AUVC78LEL0T6L,15472,1
P4,P31M,False,False,False,True,True,False,False,False,True,4,AUVC78LEL0T6L,23763,0
P6,P4,False,True,True,True,True,True,False,False,False,2,AUVC78LEL0T6L,3477,0
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,AUVC78LEL0T6L,18049,1
P1,PM,False,False,True,True,True,True,True,True,True,2,AUVC78LEL0T6L,53060,0
P4,CMM,False,True,True,False,False,True,True,False,True,2,AUVC78LEL0T6L,23966,0
P6,PMG,False,False,False,True,True,True,False,True,False,4,AUVC78LEL0T6L,3573,0
PGG,CM,False,False,False,False,True,False,True,True,True,2,AUVC78LEL0T6L,29266,0
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,AUVC78LEL0T6L,12497,1
CM,PG,False,False,True,False,True,True,True,True,True,2,AUVC78LEL0T6L,39542,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,AUVC78LEL0T6L,835,1
P3,PM,False,False,True,True,True,True,False,True,True,3,AUVC78LEL0T6L,15918,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,AUVC78LEL0T6L,36427,1
PMG,P2,False,False,False,True,True,True,True,True,True,4,AUVC78LEL0T6L,34499,0
P1,P4G,False,False,False,False,False,False,True,False,True,3,AUVC78LEL0T6L,52069,1
P6,PMM,False,False,False,True,True,True,False,True,False,3,AUVC78LEL0T6L,3603,0
P4M,CM,False,False,False,True,False,False,True,False,True,5,AUVC78LEL0T6L,21594,1
PMM,P3M1,False,False,False,False,True,False,False,True,True,3,AUVC78LEL0T6L,36628,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,AUVC78LEL0T6L,48409,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,AUVC78LEL0T6L,6925,1
CM,P4,False,True,True,False,True,False,True,False,True,5,AUVC78LEL0T6L,39968,1
PMG,P3M1,False,False,False,False,True,False,False,True,True,2,AUVC78LEL0T6L,33422,1
PGG,P4,False,False,False,True,True,True,True,False,True,4,AUVC78LEL0T6L,31011,1
P1,PGG,False,False,False,True,True,False,True,True,True,2,AUVC78LEL0T6L,54130,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,AUVC78LEL0T6L,45002,1
CM,PMM,False,False,False,False,True,False,True,True,True,2,AUVC78LEL0T6L,39496,1
P31M,P3,True,False,False,True,True,True,True,True,True,1,AUVC78LEL0T6L,6556,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,AUVC78LEL0T6L,27787,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,AUVC78LEL0T6L,5212,1
PGG,PG,True,True,False,True,True,False,True,True,True,1,AUVC78LEL0T6L,29956,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,AUVC78LEL0T6L,2398,1
PMM,P6,False,False,False,True,True,True,False,True,False,3,AUVC78LEL0T6L,36545,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,AUVC78LEL0T6L,33745,1
P4M,P4G,True,False,False,True,True,True,True,True,True,1,AUVC78LEL0T6L,20687,1
P4G,CMM,False,False,False,True,True,True,True,False,True,1,AUVC78LEL0T6L,17561,0
PGG,P31M,False,False,False,True,True,False,False,True,True,3,AUVC78LEL0T6L,31456,1
P31M,CM,False,False,False,False,True,True,False,True,True,1,AUVC78LEL0T6L,6864,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,AUVC78LEL0T6L,28088,0
P3M1,PM,False,False,True,False,True,True,False,True,True,2,AUVC78LEL0T6L,10141,1
CM,P3,False,True,True,False,True,True,False,True,True,2,AUVC78LEL0T6L,39853,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,AUVC78LEL0T6L,48210,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,AUVC78LEL0T6L,30300,0
PM,PG,True,False,True,True,True,True,True,True,True,1,AUVC78LEL0T6L,45980,1
P3M1,PG,False,False,True,False,True,True,False,True,True,3,AUVC78LEL0T6L,12655,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,AUVC78LEL0T6L,47707,1
PMM,PMG,True,False,True,True,True,True,True,True,True,1,AUVC78LEL0T6L,37548,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,AUVC78LEL0T6L,26646,1
P2,CM,False,True,True,False,True,False,True,True,True,4,AUVC78LEL0T6L,48482,1
PM,P6M,False,True,False,False,False,False,False,True,False,3,AUVC78LEL0T6L,46082,1
PMG,P4,False,False,False,True,True,True,True,False,True,4,AUVC78LEL0T6L,34224,1
PMM,PM,True,True,False,True,True,False,True,True,True,3,AUVC78LEL0T6L,37680,1
CMM,P1,False,True,True,False,False,False,True,True,True,4,AUVC78LEL0T6L,28781,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,AUVC78LEL0T6L,19912,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,AUVC78LEL0T6L,16660,0
P4G,P31M,False,False,False,False,False,False,False,False,True,3,AUVC78LEL0T6L,17380,0
P4,CM,False,True,True,False,True,False,True,False,True,5,AUVC78LEL0T6L,24125,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,AUVC78LEL0T6L,16232,0
P3M1,P2,False,True,True,False,True,False,False,True,True,3,AUVC78LEL0T6L,10188,1
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,AUVC78LEL0T6L,727,1
CMM,PGG,False,False,False,False,False,True,True,True,True,3,AUVC78LEL0T6L,26568,1
P4G,P4,True,False,False,False,False,True,True,True,True,1,AUVC78LEL0T6L,16882,1
P3M1,P3,True,True,True,False,True,True,True,True,True,1,AUVC78LEL0T6L,11672,1
PGG,P6M,False,False,False,False,False,True,False,True,False,4,AUVC78LEL0T6L,30728,1
P2,PMM,False,False,False,True,True,True,True,True,True,4,AUVC78LEL0T6L,50391,1
P6M,PMM,False,True,True,False,False,True,False,True,False,2,AUVC78LEL0T6L,1684,1
CM,P3M1,False,True,True,True,True,True,False,True,True,1,AUVC78LEL0T6L,39166,1
PG,P3,False,False,True,True,True,True,False,True,True,2,AUVC78LEL0T6L,41764,1
P4M,P1,False,False,False,False,False,False,True,False,True,4,AUVC78LEL0T6L,19808,1
PM,P3M1,False,False,True,False,True,True,False,True,True,2,AUVC78LEL0T6L,47483,1
P2,P6,False,True,True,True,True,True,False,True,False,1,AUVC78LEL0T6L,49961,1
P4,P1,False,True,True,True,True,False,True,False,True,2,AUVC78LEL0T6L,24959,0
PGG,P4M,False,False,False,False,False,True,True,False,True,5,AUVC78LEL0T6L,31622,1
P3M1,P4,False,True,True,False,True,False,False,False,True,4,AUVC78LEL0T6L,9850,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,AUVC78LEL0T6L,15644,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,AUVC78LEL0T6L,42007,1
PGG,P6,False,False,False,True,True,True,False,True,False,4,AUVC78LEL0T6L,31411,1
P4M,PMG,False,False,True,False,False,True,True,False,True,4,AUVC78LEL0T6L,19566,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,AUVC78LEL0T6L,39159,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,AUVC78LEL0T6L,20752,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,AUVC78LEL0T6L,12941,1
CM,PMG,False,False,False,False,True,False,True,True,True,1,AUVC78LEL0T6L,38839,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,AUVC78LEL0T6L,34469,1
P31M,P6,True,False,False,True,True,False,True,True,False,2,AUVC78LEL0T6L,7109,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,AUVC78LEL0T6L,876,1
CMM,CM,True,True,True,True,False,False,True,True,True,3,AUVC78LEL0T6L,26720,0
P3,PG,False,False,True,True,True,True,False,True,True,2,AUVC78LEL0T6L,13314,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,AUVC78LEL0T6L,48977,0
P4M,PG,False,False,False,False,False,False,True,False,True,5,AUVC78LEL0T6L,20971,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,AUVC78LEL0T6L,48783,1
P2,PGG,False,False,False,True,True,True,True,True,True,3,AUVC78LEL0T6L,49647,1
P4G,P3,False,False,False,False,False,False,False,False,True,4,AUVC78LEL0T6L,16812,0
P4G,CM,False,False,False,True,False,False,True,False,True,4,AUVC78LEL0T6L,17736,0
PMM,P6M,False,True,True,False,False,True,False,True,False,2,AUVC78LEL0T6L,37160,1
P31M,PMM,False,True,True,True,True,False,False,True,True,3,AUVC78LEL0T6L,7459,1
P2,P6M,False,False,False,False,False,True,False,True,False,2,AUVC78LEL0T6L,49313,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,AUVC78LEL0T6L,12160,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,AUVC78LEL0T6L,36355,1
P1,P2,True,True,True,True,True,False,True,True,True,1,AUVC78LEL0T6L,54391,0
P4,P6,False,True,True,True,True,True,False,False,False,2,AUVC78LEL0T6L,22477,1
P6,PGG,False,False,False,True,True,True,False,True,False,4,AUVC78LEL0T6L,6098,1
P6,P3,True,True,True,True,True,False,True,True,False,1,AUVC78LEL0T6L,4621,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,AUVC78LEL0T6L,635,1
P31M,CMM,False,False,False,False,False,False,False,True,True,2,AUVC78LEL0T6L,8605,1
P6M,P6,True,False,False,False,False,True,True,True,True,1,AUVC78LEL0T6L,40,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,AUVC78LEL0T6L,28941,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,AUVC78LEL0T6L,19365,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,AUVC78LEL0T6L,29380,1
P6,P1,False,True,True,True,True,False,False,True,False,2,AUVC78LEL0T6L,5098,1
PG,P3M1,False,False,True,False,True,True,False,True,True,3,AUVC78LEL0T6L,41727,1
P4,PMG,False,False,False,True,True,True,True,False,True,4,AUVC78LEL0T6L,22786,1
PM,P4,False,False,True,True,True,False,True,False,True,4,AUVC78LEL0T6L,45743,1
P4M,P6M,False,True,True,True,True,True,False,False,False,3,AUVC78LEL0T6L,19230,1
P3,P4,False,True,True,True,True,False,False,False,True,3,AUVC78LEL0T6L,15634,0
CM,P4M,False,False,False,True,False,False,True,False,True,5,AUVC78LEL0T6L,41229,1
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,AUVC78LEL0T6L,10666,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,AUVC78LEL0T6L,2464,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,AUVC78LEL0T6L,53904,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,AUVC78LEL0T6L,22559,1
PGG,PMG,True,True,False,True,True,True,True,True,True,1,AUVC78LEL0T6L,31100,1
CM,PM,False,False,True,False,True,True,True,True,True,1,AUVC78LEL0T6L,40859,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,AUVC78LEL0T6L,47616,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,AUVC78LEL0T6L,23393,1
P3,P2,False,True,True,True,True,False,False,True,True,2,AUVC78LEL0T6L,15949,1
PM,P1,False,False,True,True,True,True,True,True,True,2,AUVC78LEL0T6L,46056,0
PG,PGG,True,True,False,True,True,False,True,True,True,1,AUVC78LEL0T6L,43881,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,AUVC78LEL0T6L,19498,1
CMM,P31M,False,False,False,False,False,False,False,True,True,2,AUVC78LEL0T6L,25689,0
P4G,P6,False,False,False,False,False,True,False,False,False,3,AUVC78LEL0T6L,16053,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,AUVC78LEL0T6L,5944,1
CMM,P4M,False,False,False,True,True,True,True,False,True,2,A1SN2TT588P7D2,26491,0
P3,P2,False,True,True,True,True,False,False,True,True,2,A1SN2TT588P7D2,14037,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A1SN2TT588P7D2,31182,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A1SN2TT588P7D2,40813,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A1SN2TT588P7D2,39576,1
PMG,P3M1,False,False,False,False,True,False,False,True,True,2,A1SN2TT588P7D2,33402,1
PM,P3,False,False,True,True,True,True,False,True,True,3,A1SN2TT588P7D2,46261,1
P4G,PGG,False,True,True,False,False,True,True,False,True,4,A1SN2TT588P7D2,16962,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,A1SN2TT588P7D2,42460,0
P6M,PMM,False,True,True,False,False,True,False,True,False,2,A1SN2TT588P7D2,1705,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,A1SN2TT588P7D2,32689,0
P3,PGG,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,15695,0
PM,PG,True,False,True,True,True,True,True,True,True,1,A1SN2TT588P7D2,47259,1
PM,CMM,False,False,True,False,False,False,True,True,True,4,A1SN2TT588P7D2,45785,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A1SN2TT588P7D2,44746,0
P4G,CMM,False,False,False,True,True,True,True,False,True,1,A1SN2TT588P7D2,18207,0
PM,CM,False,False,True,False,True,True,True,True,True,1,A1SN2TT588P7D2,47233,1
P4,P1,False,True,True,True,True,False,True,False,True,2,A1SN2TT588P7D2,24939,0
PM,P6M,False,True,False,False,False,False,False,True,False,3,A1SN2TT588P7D2,46755,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A1SN2TT588P7D2,38997,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A1SN2TT588P7D2,16424,0
PM,P4M,False,True,False,False,False,False,True,False,True,6,A1SN2TT588P7D2,46340,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,A1SN2TT588P7D2,42561,1
P6M,P2,False,False,False,False,False,True,False,True,False,2,A1SN2TT588P7D2,1847,1
CMM,PMG,False,False,False,False,False,True,True,True,True,2,A1SN2TT588P7D2,28560,1
PMG,P2,False,False,False,True,True,True,True,True,True,4,A1SN2TT588P7D2,34497,0
P31M,P2,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,7623,0
P31M,CM,False,False,False,False,True,True,False,True,True,1,A1SN2TT588P7D2,8785,1
P4,P4G,True,False,False,False,False,True,True,True,True,1,A1SN2TT588P7D2,25198,1
P4,P4M,True,False,False,False,False,True,True,True,True,2,A1SN2TT588P7D2,23283,1
P6,CM,False,True,True,False,True,False,False,True,False,3,A1SN2TT588P7D2,4314,1
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,29533,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,A1SN2TT588P7D2,24966,1
P31M,PMG,False,False,True,True,True,False,False,True,True,2,A1SN2TT588P7D2,9349,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,A1SN2TT588P7D2,1452,1
P3,CM,False,True,True,False,True,True,False,True,True,2,A1SN2TT588P7D2,15825,0
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A1SN2TT588P7D2,17648,1
P3,P6,True,True,True,True,True,False,True,True,False,1,A1SN2TT588P7D2,12843,1
P4G,P2,False,False,False,False,False,True,True,False,True,2,A1SN2TT588P7D2,17229,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,A1SN2TT588P7D2,6958,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A1SN2TT588P7D2,14370,0
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A1SN2TT588P7D2,33485,1
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A1SN2TT588P7D2,18125,1
CM,P4,False,True,True,False,True,False,True,False,True,5,A1SN2TT588P7D2,41244,1
CM,P3M1,False,True,True,True,True,True,False,True,True,1,A1SN2TT588P7D2,38560,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A1SN2TT588P7D2,47944,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,A1SN2TT588P7D2,28186,1
P6,P31M,True,False,False,True,True,False,True,True,False,2,A1SN2TT588P7D2,4530,0
P6,PGG,False,False,False,True,True,True,False,True,False,4,A1SN2TT588P7D2,4165,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A1SN2TT588P7D2,43770,1
P4M,P1,False,False,False,False,False,False,True,False,True,4,A1SN2TT588P7D2,22371,0
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A1SN2TT588P7D2,860,1
P1,CM,False,True,True,False,True,True,True,True,True,3,A1SN2TT588P7D2,51696,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A1SN2TT588P7D2,19700,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,A1SN2TT588P7D2,50259,0
P2,CMM,False,True,True,False,False,True,True,True,True,3,A1SN2TT588P7D2,50259,0
PG,PM,True,False,True,True,True,True,True,True,True,1,A1SN2TT588P7D2,44709,0
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A1SN2TT588P7D2,50701,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,15753,1
PGG,PG,True,True,False,True,True,False,True,True,True,1,A1SN2TT588P7D2,29947,0
PMM,CM,False,False,False,False,True,False,True,True,True,2,A1SN2TT588P7D2,38238,1
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,A1SN2TT588P7D2,11169,1
PG,P1,False,False,True,True,True,True,True,True,True,1,A1SN2TT588P7D2,43519,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A1SN2TT588P7D2,16655,0
P6M,PG,False,False,False,False,False,False,False,True,False,4,A1SN2TT588P7D2,2425,1
P4M,P2,False,False,False,False,False,True,True,False,True,3,A1SN2TT588P7D2,22323,0
P3,PM,False,False,True,True,True,True,False,True,True,3,A1SN2TT588P7D2,15267,1
PMM,PM,True,True,False,True,True,False,True,True,True,3,A1SN2TT588P7D2,36386,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A1SN2TT588P7D2,475,1
P6M,P6,True,False,False,False,False,True,True,True,True,1,A1SN2TT588P7D2,642,1
PMG,PG,True,True,False,True,True,False,True,True,True,2,A1SN2TT588P7D2,35047,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A1SN2TT588P7D2,142,0
CM,CMM,True,True,True,True,False,False,True,True,True,3,A1SN2TT588P7D2,39393,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,A1SN2TT588P7D2,3083,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A1SN2TT588P7D2,7277,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,A1SN2TT588P7D2,12169,1
PMM,P1,False,False,False,True,True,False,True,True,True,4,A1SN2TT588P7D2,37730,0
PMG,P3,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,34096,1
CM,P31M,False,False,False,False,True,True,False,True,True,1,A1SN2TT588P7D2,40426,0
PMM,P3,False,False,False,True,True,False,False,True,True,4,A1SN2TT588P7D2,36659,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A1SN2TT588P7D2,29670,1
P4M,CMM,False,False,False,True,True,True,True,False,True,2,A1SN2TT588P7D2,20762,1
PG,PMM,True,False,False,True,True,False,True,True,True,3,A1SN2TT588P7D2,42058,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A1SN2TT588P7D2,50975,0
CM,P4G,False,False,False,True,False,False,True,False,True,4,A1SN2TT588P7D2,38620,1
P4G,P1,False,False,False,False,False,False,True,False,True,3,A1SN2TT588P7D2,19178,0
P3M1,PM,False,False,True,False,True,True,False,True,True,2,A1SN2TT588P7D2,12716,0
PM,P1,False,False,True,True,True,True,True,True,True,2,A1SN2TT588P7D2,47984,1
CMM,P4,False,True,True,False,False,True,True,False,True,2,A1SN2TT588P7D2,27839,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,A1SN2TT588P7D2,44597,0
P1,P31M,False,False,False,True,True,True,False,True,True,2,A1SN2TT588P7D2,53859,1
P31M,CMM,False,False,False,False,False,False,False,True,True,2,A1SN2TT588P7D2,8604,1
P3M1,CM,False,True,True,True,True,True,False,True,True,1,A1SN2TT588P7D2,10699,1
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A1SN2TT588P7D2,26469,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A1SN2TT588P7D2,49130,1
PMG,PM,True,False,False,True,True,False,True,True,True,2,A1SN2TT588P7D2,34456,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A1SN2TT588P7D2,30508,1
P3,P3M1,True,True,True,False,True,True,True,True,True,1,A1SN2TT588P7D2,15517,1
P4,PG,False,False,True,True,True,False,True,False,True,3,A1SN2TT588P7D2,25480,1
P1,P3,False,True,True,True,True,True,False,True,True,1,A1SN2TT588P7D2,51379,1
P6,P6M,True,False,False,False,False,True,True,True,True,1,A1SN2TT588P7D2,5765,1
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A1SN2TT588P7D2,46872,1
PMG,CM,False,False,False,False,True,False,True,True,True,1,A1SN2TT588P7D2,33089,1
P6M,PMG,False,False,True,False,False,True,False,True,False,3,A1SN2TT588P7D2,2957,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A1SN2TT588P7D2,11108,1
P1,PG,False,False,True,True,True,True,True,True,True,1,A1SN2TT588P7D2,51740,1
P4M,PGG,False,False,False,False,False,True,True,False,True,5,A1SN2TT588P7D2,22101,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A1SN2TT588P7D2,253,1
P6,P2,False,True,True,True,True,True,False,True,False,1,A1SN2TT588P7D2,3791,1
P4M,CM,False,False,False,True,False,False,True,False,True,5,A1SN2TT588P7D2,20296,1
P1,P6,False,True,True,True,True,False,False,True,False,2,A1SN2TT588P7D2,53813,1
PG,P6,False,False,True,True,True,False,False,True,False,3,A1SN2TT588P7D2,42952,1
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A1SN2TT588P7D2,19297,0
P4M,P31M,False,True,True,False,False,False,False,False,True,4,A1SN2TT588P7D2,19297,1
P4G,PM,False,False,False,False,False,False,True,False,True,5,A1SN2TT588P7D2,17830,0
P4,P31M,False,False,False,True,True,False,False,False,True,4,A1SN2TT588P7D2,23146,0
CM,P4M,False,False,False,True,False,False,True,False,True,5,A1SN2TT588P7D2,39921,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A1SN2TT588P7D2,23867,0
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,A1SN2TT588P7D2,11051,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A1SN2TT588P7D2,30215,1
P2,P4,False,True,True,True,True,True,True,False,True,1,A1SN2TT588P7D2,48314,1
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A1SN2TT588P7D2,4589,1
P6,P1,False,True,True,True,True,False,False,True,False,2,A1SN2TT588P7D2,5726,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,A1SN2TT588P7D2,4657,0
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,A1SN2TT588P7D2,12565,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A1SN2TT588P7D2,3188,0
P1,PMM,False,False,False,True,True,False,True,True,True,4,A1SN2TT588P7D2,52289,1
CMM,P31M,False,False,False,False,False,False,False,True,True,2,A1SN2TT588P7D2,26976,1
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A1SN2TT588P7D2,351,0
P3,PG,False,False,True,True,True,True,False,True,True,2,A1SN2TT588P7D2,13929,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,A1SN2TT588P7D2,36343,0
PGG,PMG,True,True,False,True,True,True,True,True,True,1,A1SN2TT588P7D2,30452,0
P4G,P4,True,False,False,False,False,True,True,True,True,1,A1SN2TT588P7D2,18834,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A1SN2TT588P7D2,39027,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A1SN2TT588P7D2,30917,1
PM,P6,False,False,True,True,True,False,False,True,False,4,A1SN2TT588P7D2,44864,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A1SN2TT588P7D2,20604,1
P4M,P6,False,False,False,False,False,True,False,False,False,4,A1SN2TT588P7D2,20537,0
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A1SN2TT588P7D2,749,0
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A1SN2TT588P7D2,33313,1
P3M1,PG,False,False,True,False,True,True,False,True,True,3,A1SN2TT588P7D2,10095,1
CMM,PMM,False,False,False,False,False,True,True,True,True,1,A1SN2TT588P7D2,26680,0
